code A,code B,位置,開始年,,,終了年,,,,ボーリング上面の標高,ボーリング長さ,,N0,E0,,,,深度,標高,,,,,礫,砂,シルト,粘土,wl0,wp,土粒子密度,w,湿潤密度,間隙比,飽和度
O988P603,No.2-13 ,神戸市中央区港島９丁目の地先公有水面,1999,11,9,1999,11,13,KP,-16.7,41.35,0,34.6304702,135.239698,P-29,32.65,32.95,32.8,-49.5,P-29,P014,P-29,P014,1,13,44,42,56.4,23.9,2.663,42.5,0,0,0
O988P603,No.2-13 ,神戸市中央区港島９丁目の地先公有水面,1999,11,9,1999,11,13,KP,-16.7,41.35,0,34.6304702,135.239698,P-30,33.15,33.45,33.3,-50,P-30,P015,P-30,P015,1,21,41,37,57.1,22.4,2.664,40.6,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 1,1,1.8,1.4,-18,T- 1,P001,T- 1,P001,0,1,41,58,95.9,30.6,2.705,96.6,1.463,2.635,99.2
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 2,3,3.65,3.33,-19.93,T- 2,P002,T- 2,P002,0,1,38,61,97.2,29.1,2.687,96.1,1.466,2.594,99.5
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 3,5,5.8,5.4,-22,T- 3,P003,T- 3,P003,0,1,42,57,94.7,28,2.675,87.5,1.501,2.342,100
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 4,7,7.8,7.4,-24,T- 4,P004,T- 4,P004,0,2,40,58,93.2,28.9,2.666,82.5,1.529,2.182,100.8
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 5,9,9.8,9.4,-26,T- 5,P005,T- 5,P005,0,1,43,56,91.3,30,2.664,79.7,1.531,2.127,99.8
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 6,11,11.8,11.4,-28,T- 6,P006,T- 6,P006,0,2,42,56,89,27.7,2.696,77,1.549,2.081,99.8
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 7,13,13.8,13.4,-30,T- 7,P007,T- 7,P007,0,1,40,59,88,27.8,2.706,77,1.548,2.094,99.5
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 8,15,15.8,15.4,-32,T- 8,P008,T- 8,P008,0,2,42,56,84.6,28.1,2.694,75.8,1.553,2.05,99.6
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T- 9,17,17.8,17.4,-34,T- 9,P009,T- 9,P009,0,0,36,64,83,25.1,2.699,72.1,1.569,1.96,99.3
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-10,19,19.8,19.4,-36,T-10,P010,T-10,P010,0,1,39,60,85.1,22.6,2.711,75.8,1.562,2.051,100.2
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-11,20,20.8,20.4,-37,T-11,P011,T-11,P011,0,1,41,58,81.5,23.6,2.705,73.3,1.567,1.992,99.6
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-12,21,21.8,21.4,-38,T-12,P012,T-12,P012,0,2,39,59,82.2,26.2,2.695,73.3,1.564,1.986,99.5
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-13,22,22.8,22.4,-39,T-13,P013,T-13,P013,0,1,34,65,84.1,26.6,2.713,74.4,1.56,2.033,99.3
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-14,23,23.8,23.4,-40,T-14,P014,T-14,P014,0,2,36,62,83.2,26,2.721,72.2,1.583,1.96,100.2
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-15,24,24.8,24.4,-41,T-15,P015,T-15,P015,0,2,32,66,80.4,24.9,2.747,68,1.604,1.877,99.5
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-16,25,25.5,25.25,-41.85,T-16,P016,T-16,P016,0,1,30,69,84.1,26.6,2.712,76,1.557,2.066,99.8
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T=16,25.5,25.8,25.65,-42.25,T=16,P017,T=16,P017,0,1,30,69,81.7,27.8,2.682,74.8,1.558,2.009,99.9
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-17,26,26.5,26.25,-42.85,T-17,P018,T-17,P018,0,1,26,73,87.5,27.4,2.709,77.3,1.546,2.107,99.4
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T=17,26.5,26.8,26.65,-43.25,T=17,P019,T=17,P019,0,1,26,73,84.7,26.8,2.729,76,1.559,2.081,99.7
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-18,27,27.5,27.25,-43.85,T-18,P020,T-18,P020,0,1,34,65,74.7,24,2.715,64,1.621,1.747,99.5
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T=18,27.5,27.8,27.65,-44.25,T=18,P021,T=18,P021,0,1,34,65,74.7,23.8,2.685,61.7,1.63,1.664,99.6
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T-19,28,28.5,28.25,-44.85,T-19,P022,T-19,P022,0,1,44,55,67,23,2.697,54.6,1.684,1.476,99.8
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,T=19,28.5,28.8,28.65,-45.25,T=19,P023,T=19,P023,0,2,40,58,58.4,21.5,2.724,47.5,1.726,1.328,97.4
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 1,29.15,29.45,29.3,-45.9,P- 1,P024,P- 1,P024,4,67,8,21,0,0,2.671,18.9,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 2,29.65,29.95,29.8,-46.4,P- 2,P025,P- 2,P025,0,78,11,11,0,0,2.684,25.1,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 3,30.15,30.45,30.3,-46.9,P- 3,P026,P- 3,P026,1,74,10,15,0,0,2.686,25.6,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 4,30.65,30.95,30.8,-47.4,P- 4,P027,P- 4,P027,0,11,28,61,71.2,24.1,2.733,45.5,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 5,31.15,31.45,31.3,-47.9,P- 5,P028,P- 5,P028,0,2,34,64,68.1,21.4,2.711,48.3,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 6,31.65,31.95,31.8,-48.4,P- 6,P029,P- 6,P029,0,2,27,71,69.7,23.7,2.741,51.2,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 7,32.15,32.45,32.3,-48.9,P- 7,P030,P- 7,P030,0,2,23,75,67.6,21.8,2.736,46.6,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 8,32.65,32.95,32.8,-49.4,P- 8,P031,P- 8,P031,0,2,30,68,65.8,20.7,2.703,47.9,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P- 9,33.15,33.45,33.3,-49.9,P- 9,P032,P- 9,P032,0,1,32,67,64.9,18.6,2.714,46.8,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P-10,33.65,33.95,33.8,-50.4,P-10,P033,P-10,P033,0,1,35,64,69.3,23.7,2.719,50.4,0,0,0
O988P604,No.2-14 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,20,KP,-16.6,40.11,0,34.6290263,135.2398652,P-11,34.15,34.45,34.3,-50.9,P-11,P034,P-11,P034,0,0,25,75,71.8,25.7,2.717,49.7,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-20,27.15,27.45,27.3,-44.25,P-20,P001,P-20,P001,0,1,33,66,74.5,24.1,2.742,63.7,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-21,27.65,27.95,27.8,-44.75,P-21,P002,P-21,P002,0,1,34,65,81.2,26.8,2.744,68.3,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-22,28.15,28.45,28.3,-45.25,P-22,P003,P-22,P003,0,3,33,64,81.8,26.3,2.743,59.8,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-23,28.65,28.95,28.8,-45.75,P-23,P004,P-23,P004,0,2,31,67,72.7,23.6,2.744,63.2,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-24,29.15,29.45,29.3,-46.25,P-24,P005,P-24,P005,0,1,33,66,77.2,26.1,2.753,65.7,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-25,29.65,29.95,29.8,-46.75,P-25,P006,P-25,P006,0,0,32,68,67.6,20.1,2.75,49.1,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-26,30.15,30.45,30.3,-47.25,P-26,P007,P-26,P007,0,0,29,71,74.8,22.4,2.741,49.2,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-27,30.65,30.95,30.8,-47.75,P-27,P008,P-27,P008,0,2,30,68,73.6,22.3,2.722,47.8,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-28,31.15,31.45,31.3,-48.25,P-28,P009,P-28,P009,0,0,31,69,74.9,21.7,2.723,49.7,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-29,31.65,31.95,31.8,-48.75,P-29,P010,P-29,P010,0,0,33,67,70.8,21.5,2.73,50,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-30,32.15,32.45,32.3,-49.25,P-30,P011,P-30,P011,0,0,34,66,74,24.5,2.728,50.4,0,0,0
O988P605,No.2-15 ,神戸市中央区港島９丁目の地先公有水面,1999,11,30,1999,12,2,KP,-16.95,41.34,0,34.6289421,135.2387821,P-31,32.65,32.95,32.8,-49.75,P-31,P012,P-31,P012,0,9,31,60,71.8,23.5,2.67,43.5,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-13,26,26.5,26.25,-43.2,P-13,P001,P-13,P001,0,1,19,80,95.3,29.9,2.73,80.5,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-14,26.5,26.9,26.7,-43.65,P-14,P002,P-14,P002,0,1,20,79,94.7,30.9,2.737,77.6,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-15,27,27.5,27.25,-44.2,P-15,P003,P-15,P003,0,1,26,73,82.8,26.7,2.746,66.1,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-16,27.7,28,27.85,-44.8,P-16,P004,P-16,P004,0,1,28,71,80.6,23.2,2.76,62.4,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-17,28.2,28.5,28.35,-45.3,P-17,P005,P-17,P005,0,4,34,62,67.8,22.1,2.755,56.2,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-18,28.7,29,28.85,-45.8,P-18,P006,P-18,P006,0,16,29,55,66.6,24.5,2.718,49.1,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-19,29.2,29.5,29.35,-46.3,P-19,P007,P-19,P007,0,1,23,76,76.5,27.6,2.757,53.2,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-20,29.5,30,29.75,-46.7,P-20,P008,P-20,P008,0,1,25,74,74.5,24.2,2.754,59.1,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-21,30.2,30.5,30.35,-47.3,P-21,P009,P-21,P009,0,1,20,79,78.6,27.5,2.744,54,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-22,30.7,31,30.85,-47.8,P-22,P010,P-22,P010,0,0,33,67,70.1,24.8,2.715,49.2,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-23,31.2,31.5,31.35,-48.3,P-23,P011,P-23,P011,0,0,33,67,71.9,24.7,2.716,47.3,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-24,31.7,32,31.85,-48.8,P-24,P012,P-24,P012,0,0,24,76,75.2,27.3,2.71,48.7,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-25,32.15,32.45,32.3,-49.25,P-25,P013,P-25,P013,0,0,25,75,76,27.4,2.718,49.3,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-26,32.65,32.95,32.8,-49.75,P-26,P014,P-26,P014,0,6,38,56,65.7,23.3,2.659,32,0,0,0
O988P606,No.2-16 ,神戸市中央区港島９丁目の地先公有水面,1999,11,22,1999,11,24,KP,-16.95,42.15,0,34.6282202,135.2387821,P-27,33.15,33.45,33.3,-50.25,P-27,P015,P-27,P015,0,29,47,24,37.6,17.2,2.682,27.2,0,0,0
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 1,1,1.8,1.4,-18.55,T- 1,P001,T- 1,P001,0,0,42,58,98.1,28.5,2.681,94.1,1.472,2.535,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 2,3,3.8,3.4,-20.55,T- 2,P002,T- 2,P002,0,0,43,57,99.2,27.9,2.689,88.9,1.493,2.402,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 3,5,5.8,5.4,-22.55,T- 3,P003,T- 3,P003,0,0,41,59,95.6,29.5,2.681,81.9,1.523,2.202,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 4,7,7.8,7.4,-24.55,T- 4,P004,T- 4,P004,0,0,45,55,91.9,28.4,2.696,79.5,1.535,2.153,99.6
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 5,9,9.8,9.4,-26.55,T- 5,P005,T- 5,P005,0,0,41,59,92.1,28.7,2.673,78.5,1.537,2.104,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 6,11,11.8,11.4,-28.55,T- 6,P006,T- 6,P006,0,0,39,61,89.5,30.8,2.697,77.6,1.546,2.098,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 7,13,13.8,13.4,-30.55,T- 7,P007,T- 7,P007,0,0,37,63,88.9,31.7,2.702,77.3,1.547,2.097,99.6
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 8,15,15.8,15.4,-32.55,T- 8,P008,T- 8,P008,0,0,37,63,83.1,29.8,2.677,70.2,1.577,1.889,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T- 9,17,17.8,17.4,-34.55,T- 9,P009,T- 9,P009,0,0,32,68,87.4,29,2.72,73.7,1.564,2.021,99.2
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-10,19,19.8,19.4,-36.55,T-10,P010,T-10,P010,0,0,36,64,83.9,31.4,2.712,72.2,1.575,1.975,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-11,20,20.8,20.4,-37.55,T-11,P011,T-11,P011,0,0,37,63,82.3,25.9,2.715,73.5,1.564,2.012,99.2
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-12,21,21.8,21.4,-38.55,T-12,P012,T-12,P012,0,0,34,66,81.3,26.5,2.733,72,1.579,1.977,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-13,22,22.8,22.4,-39.55,T-13,P013,T-13,P013,0,1,33,66,85.2,24.3,2.73,74.2,1.567,2.035,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-14,23,24,23.5,-40.65,T-14,P014,T-14,P014,0,1,32,67,85.2,27.8,2.729,70.7,1.592,1.926,100.2
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-15,24,24.8,24.4,-41.55,T-15,P015,T-15,P015,0,0,30,70,91.6,29.5,2.719,73.8,1.564,2.021,99.3
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-16,25,25.8,25.4,-42.55,T-16,P016,T-16,P016,0,1,25,74,93.7,31.5,2.713,78.5,1.542,2.141,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-17,26,26.5,26.25,-43.4,T-17,P017,T-17,P017,0,1,31,68,85.8,26.6,2.715,63.5,1.621,1.738,99.2
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T=17,26.5,26.8,26.65,-43.8,T=17,P018,T=17,P018,0,1,33,66,74.6,24.4,2.721,58.8,1.659,1.605,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-18,27,27.5,27.25,-44.4,T-18,P019,T-18,P019,0,1,34,65,74.7,23.3,2.73,55.3,1.686,1.515,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T=18,27.5,27.8,27.65,-44.8,T=18,P020,T=18,P020,0,22,33,45,52,17.4,2.689,45,1.76,1.215,99.6
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-19,28,28.5,28.25,-45.4,T-19,P021,T-19,P021,0,2,34,64,68.1,19.9,2.731,51.1,1.721,1.403,99.7
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T=19,28.5,28.8,28.65,-45.8,T=19,P022,T=19,P022,0,0,40,60,65.4,16.1,2.718,46.1,1.757,1.26,99.4
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-20,29,29.8,29.4,-46.55,T-20,P023,T-20,P023,0,0,39,61,67.6,20.6,2.736,50.1,1.726,1.379,99.4
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-21,30,30.8,30.4,-47.55,T-21,P024,T-21,P024,0,0,38,62,64.3,16.2,2.733,48.9,1.736,1.344,99.4
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T-22,31,31.5,31.25,-48.4,T-22,P025,T-22,P025,0,2,31,67,69.7,18.7,2.71,47.8,1.74,1.302,99.5
O988P607,No.2-17 ,神戸市中央区港島９丁目の地先公有水面,1999,10,25,1999,11,29,KP,-17.15,41.35,0,34.6288593,135.237698,T=22,31.5,31.8,31.65,-48.8,T=22,P026,T=22,P026,0,11,22,67,76.7,21.8,2.745,54.5,1.695,1.502,99.6
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 1,1,1.8,1.4,-18.25,T- 1,P001,T- 1,P001,0,1,35,64,94.2,31.9,2.697,105.5,1.436,2.86,99.5
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 2,3,3.8,3.4,-20.25,T- 2,P002,T- 2,P002,0,0,33,67,98,28.1,2.686,97.1,1.463,2.619,99.6
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 3,5,5.8,5.4,-22.25,T- 3,P003,T- 3,P003,0,0,37,63,92.6,26.6,2.667,86.8,1.497,2.328,99.4
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 4,7,7.8,7.4,-24.25,T- 4,P004,T- 4,P004,0,0,30,70,92.3,27.1,2.683,82.9,1.515,2.239,99.3
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 5,9,9.8,9.4,-26.25,T- 5,P005,T- 5,P005,0,0,29,71,89.3,29.8,2.669,81.8,1.52,2.192,99.6
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 6,11,11.8,11.4,-28.25,T- 6,P006,T- 6,P006,0,0,39,61,89.6,29,2.679,80.3,1.527,2.163,99.4
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 7,13,13.8,13.4,-30.25,T- 7,P007,T- 7,P007,0,0,36,64,91.5,28.6,2.68,77.4,1.543,2.081,99.7
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 8,15,15.8,15.4,-32.25,T- 8,P008,T- 8,P008,0,0,35,65,89.1,28.9,2.69,79.2,1.533,2.144,99.3
O988P608,No.2-18 ,神戸市中央区港島９丁目の地先公有水面,1999,10,24,1999,12,24,KP,-16.85,124.39,0,34.6307202,135.243171,T- 9,17,17.8,17.4,-34.25,T- 9,P009,T- 9,P009,0,0,30,70,88.7,28.6,2.703,72.3,1.572,1.963,99.6
